Date,Location_1,Avg(RLA%)Ckt-1-C01,Avg(RLA%)Ckt-2-C01,Approach temp-C01,Avg(RLA%)Ckt-1-C02,Avg(RLA%)Ckt-2-C02,Approach temp-C02,Avg(RLA%)Ckt-1-C03,Avg(RLA%)Ckt-2-C03,Approach temp-C03,Avg(RLA%)Ckt-1-C04,Avg(RLA%)Ckt-2-C04,Approach temp-C04,Location_2,Avg(RLA%)Ckt-1-D01,Avg(RLA%)Ckt-2-D01,Approach temp-D01,Avg(RLA%)Ckt-1-D02,Avg(RLA%)Ckt-2-D02,Approach temp-D02,Avg(RLA%)Ckt-1-D03,Avg(RLA%)Ckt-2-D03,Approach temp-D03,Avg(RLA%)Ckt-1-D04,Avg(RLA%)Ckt-2-D04,Approach temp-D04
3/10/2024,Building_C,60,63,1.1,65,69,0,72,0,4.7,54,53,1.9,Building_D,0,0,0,81,77,4.2,0,0,0,87,89,3.4
4/10/2024,Building_C,62,67,1.4,0,0,0,60,0,3.9,56,56,2.1,Building_D,0,0,0,86,86,4.2,0,0,0,84,86,3.7
5/10/2024,Building_C,66,65,2.6,0,0,0,66,0,3.5,53,53,2,Building_D,0,0,0,65,65,2.9,0,0,0,81,82,3.7
6/10/2024,Building_C,74,76,4.5,0,0,0,0,0,0,74,73,4.4,Building_D,0,0,0,68,69,2.9,0,0,0,80,81,3.7
7/10/2024,Building_C,61,72,3.1,0,0,0,0,0,3.7,56,57,1.9,Building_D,0,0,0,91,84,3.7,0,0,0,90,92,3
8/10/2024,Building_C,61,72,1.2,0,0,0,0,0,0,56,57,2,Building_D,0,0,0,0,0,0,0,0,0,86,89,4
9/10/2024,Building_C,0,72,3,0,0,0,0,0,0,57,57,2.3,Building_D,0,0,0,90,90,4.6,0,0,0,88,90,3.7
10/10/2024,Building_C,0,75,3.2,0,0,0,0,0,0,61,61,2.6,Building_D,0,0,0,48,0,1.4,0,0,0,83,85,4.2
11/10/2024,Building_C,65,66,1.1,0,0,0,0,0,0,63,62,2.1,Building_D,0,0,0,76,78,1.4,0,0,0,87,88,3.7
12/10/2024,Building_C,67,66,1.4,0,0,0,0,0,0,62,62,2.4,Building_D,0,0,0,72,71,3.1,0,0,0,55,87,0.2
13/10/2024,Building_C,62,65,1.2,0,0,0,80,0,5.8,55,55,1.9,Building_D,0,0,0,73,69,3.6,0,0,0,84,86,3.4
14/10/2024,Building_C,72,70,2.7,0,0,0,0,0,0,60,59,1.7,Building_D,0,0,0,83,0,5.4,0,0,0,58,85,1.7
15/10/2024,Building_C,69,69,2.5,0,0,0,62,0,1,57,57,1.8,Building_D,0,0,0,82,80,3.3,0,0,0,89,91,3
16/10/2024,Building_C,73,71,2.8,0,0,0,65,0,0.9,50,63,0.2,Building_D,0,0,0,82,82,4,0,0,0,87,90,3.3
17/10/2024,Building_C,69,70,2.9,0,0,0,73,0,4.8,56,56,1.9,Building_D,0,0,0,84,0,5.5,0,0,0,53,85,2.1
18/10/2024,Building_C,75,72,2.9,0,0,0,79,63,0.2,61,60,1.4,Building_D,0,0,0,87,54,5.2,0,0,0,58,88,-0.6
19/10/2024,Building_C,68,67,2.7,0,0,0,77,0,5.2,55,55,2,Building_D,0,0,0,56,0,3.3,0,0,0,51,67,-0.1
20/10/2024,Building_C,82,84,3.3,0,0,0,0,0,0,71,70,3.2,Building_D,0,0,0,0,0,3.3,0,0,0,82,82,3.2
21/10/2024,Building_C,80,80,3.4,0,0,0,0,0,5.4,68,68,2.2,Building_D,0,0,0,71,70,2.5,0,0,0,56,92,-0.6
22/10/2024,Building_C,79,80,3.4,0,0,0,67,0,3.9,68,68,2.2,Building_D,0,0,0,76,78,3.2,0,0,0,89,91,4.4
23/10/2024,Building_C,71,72,2.1,0,0,0,88,0,6.1,58,56,1.9,Building_D,0,0,0,62,62,3,0,0,0,88,90,3.7
24/10/2024,Building_C,69,68,3.2,0,0,0,90,0,6.6,56,56,2.1,Building_D,0,0,0,63,64,3.1,0,0,0,50,83,-0.3
25/10/2024,Building_C,72,72,3.5,0,0,0,69,0,4.2,60,60,2.1,Building_D,0,0,0,81,57,2.3,0,0,0,51,84,-0.2
26/10/2024,Building_C,71,72,2.8,0,0,0,95,0,6.5,58,58,2,Building_D,0,0,0,74,74,3.4,0,0,0,87,90,3.7
27/10/2024,Building_C,37,36,3.4,0,0,0,62,0,1.4,62,61,2.2,Building_D,0,0,0,67,67,3.1,0,0,0,84,86,3.1
28/10/2024,Building_C,68,69,1.9,0,0,0,92,0,6.4,55,56,1.8,Building_D,0,0,0,65,65,3,0,0,0,52,84,-0.2
29/10/2024,Building_C,80,80,3.4,0,0,0,72,0,4.3,56,62,0.8,Building_D,0,0,0,84,52,5.1,0,0,0,52,84,-0.2
30/10/2024,Building_C,71,69,3.1,0,0,0,93,0,6.6,57,56,2,Building_D,0,0,0,84,51,5.1,0,0,0,57,84,-0.5
31/10/2024,Building_C,68,70,2.9,0,0,0,92,0,6.4,56,57,2,Building_D,0,0,0,62,64,2.6,0,0,0,51,85,-0.4
1/11/2024,Building_C,68,70,3.1,69,71,0,0,0,0,56,57,2,Building_D,0,0,0,62,64,5.1,0,0,0,51,85,-0.5
2/11/2024,Building_C,71,75,3.1,0,0,0,0,0,0,59,60,2.4,Building_D,0,0,0,63,52,4.2,0,0,0,84,86,3.8
3/11/2024,Building_C,66,88,2.6,0,0,0,0,0,0,53,54,1.8,Building_D,0,0,0,0,0,0,0,0,0,66,67,2.8
4/11/2024,Building_C,68,68,2.7,0,0,0,0,0,0,54,54,1.8,Building_D,0,0,0,80,0,5.7,0,0,0,56,81,1.6
5/11/2024,Building_C,66,67,3.2,0,0,0,0,0,0,54,54,2.2,Building_D,0,0,0,81,0,5.5,0,0,0,58,83,1.7
6/11/2024,Building_C,0,0,0,69,69,2,0,0,0,57,57,1.8,Building_D,0,0,0,0,0,0,0,0,0,80,83,3.5
7/11/2024,Building_C,0,0,0,75,74,2.7,0,0,0,61,60,2.4,Building_D,0,0,0,76,51,4.7,0,0,0,57,83,1.7
8/11/2024,Building_C,0,0,0,71,71,2.3,0,0,0,56,56,2,Building_D,0,0,0,0,0,0,0,0,0,80,80,3.6
9/11/2024,Building_C,0,0,0,68,68,2.3,0,0,0,54,53,2.1,Building_D,0,0,0,0,0,0,0,0,0,79,82,3.5
10/11/2024,Building_C,0,0,0,65,65,2.1,0,0,0,56,56,2.3,Building_D,0,0,0,0,0,0,0,0,0,72,80,3.2
11/11/2024,Building_C,0,0,0,66,66,2.5,0,0,0,52,52,2,Building_D,0,0,0,0,0,0,0,0,0,68,80,3
12/11/2024,Building_C,0,0,0,73,73,2.6,0,0,0,59,58,2.1,Building_D,0,0,0,0,0,0,0,0,0,81,83,3.7
13/11/2024,Building_C,0,0,0,74,74,2.5,0,0,0,58,58,2,Building_D,0,0,0,0,0,0,0,0,0,84,87,3.4
14/11/2024,Building_C,0,0,0,69,68,2.2,0,0,0,56,55,2,Building_D,0,0,0,0,0,0,0,0,0,86,88,3.4
15/11/2024,Building_C,0,0,0,91,92,3.1,0,0,0,65,65,2.3,Building_D,0,0,0,0,0,0,0,0,0,88,91,3.6
16/11/2024,Building_C,0,0,0,97,97,3.5,0,0,0,76,78,2.6,Building_D,0,0,0,0,0,0,0,0,0,86,89,3.4
17/11/2024,Building_C,0,0,0,87,88,3.2,0,0,0,70,70,2.4,Building_D,0,0,0,0,0,0,0,0,0,85,86,4.7
18/11/2024,Building_C,0,0,0,73,73,2.5,0,0,0,59,59,2.2,Building_D,0,0,0,0,0,0,0,0,0,54,80,1.7
19/11/2024,Building_C,0,0,0,71,70,2.9,0,0,0,55,55,2.3,Building_D,0,0,0,0,0,0,0,0,0,76,82,3.3
20/11/2024,Building_C,0,0,0,72,72,2.4,0,0,0,57,57,2.3,Building_D,0,0,0,73,74,0.4,0,0,0,0,0,0
21/11/2024,Building_C,0,0,0,71,71,2.9,0,0,0,56,56,2.5,Building_D,0,0,0,69,70,3.7,0,0,0,0,0,0
22/11/2024,Building_C,0,0,0,73,73,3.1,0,0,0,56,57,2.5,Building_D,0,0,0,74,75,4.1,0,0,0,0,0,0
23/11/2024,Building_C,0,0,0,75,75,2,0,0,0,60,61,1.9,Building_D,0,0,0,78,78,4,0,0,0,0,0,0
24/11/2024,Building_C,0,0,0,80,81,2,0,0,0,64,64,3,Building_D,0,0,0,72,73,4,0,0,0,0,0,0
25/11/2024,Building_C,0,0,0,77,77,2.9,0,0,0,62,62,2.1,Building_D,0,0,0,83,83,4.3,0,0,0,0,0,0
26/11/2024,Building_C,0,0,0,77,81,2.6,0,0,0,62,64,2.3,Building_D,0,0,0,71,73,3.8,0,0,0,0,0,0
27/11/2024,Building_C,0,0,0,72,72,2.8,0,0,0,57,57,2.3,Building_D,0,0,0,81,82,4.4,0,0,0,0,0,0
28/11/2024,Building_C,0,0,0,72,71,2.4,0,0,0,58,57,2.2,Building_D,0,0,0,68,68,3.9,0,0,0,0,0,0
29/11/2024,Building_C,0,0,0,68,68,2.8,0,0,0,53,53,2,Building_D,0,0,0,54,56,3.7,0,0,0,0,0,0
30/11/2024,Building_C,0,0,0,62,63,2.4,0,0,0,46,49,1.8,Building_D,0,0,0,52,53,3.6,0,0,0,0,0,0
1/12/2024,Building_C,62,64,3.1,66,68,2.6,0,0,0,0,0,0,Building_D,0,0,0,55,54,5.1,0,0,0,0,0,0
2/12/2024,Building_C,66,66,2.6,68,69,2.2,0,0,0,0,0,0,Building_D,0,0,0,69,71,4,0,0,0,0,0,0
3/12/2024,Building_C,64,62,2.8,69,69,2.3,0,0,0,0,0,0,Building_D,0,0,0,72,72,3.8,0,0,0,0,0,0
4/12/2024,Building_C,62,61,2.7,70,70,2.2,0,0,0,0,0,0,Building_D,0,0,0,77,78,4.4,0,0,0,0,0,0
5/12/2024,Building_C,69,69,2.8,71,71,2.3,0,0,0,0,0,0,Building_D,0,0,0,67,68,3.7,0,0,0,0,0,0
6/12/2024,Building_C,65,65,2.9,68,68,2.6,0,0,0,0,0,0,Building_D,0,0,0,77,77,4.2,0,0,0,0,0,0
7/12/2024,Building_C,67,68,3,69,69,2.6,0,0,0,0,0,0,Building_D,0,0,0,78,79,4.5,0,0,0,0,0,0
8/12/2024,Building_C,73,74,3.4,77,77,2.7,0,0,0,0,0,0,Building_D,0,0,0,80,80,4.4,0,0,0,0,0,0
9/12/2024,Building_C,62,61,2.9,64,64,2.6,0,0,0,0,0,0,Building_D,0,0,0,66,69,3.9,0,0,0,0,0,0
10/12/2024,Building_C,68,68,3.3,69,70,2.6,0,0,0,0,0,0,Building_D,0,0,0,70,71,4.2,0,0,0,0,0,0
11/12/2024,Building_C,69,68,3.1,73,73,3.1,0,0,0,0,0,0,Building_D,0,0,0,78,78,4.7,0,0,0,0,0,0
12/12/2024,Building_C,0,0,0,71,71,0,0,0,0,64,65,3.1,Building_D,0,0,0,74,76,4.5,0,0,0,0,0,0
13/12/2024,Building_C,0,0,0,73,73,3.5,0,0,0,67,67,3.2,Building_D,0,0,0,82,82,3.2,0,0,0,0,0,0
14/12/2024,Building_C,0,0,0,63,66,3.5,0,0,0,55,56,2.4,Building_D,0,0,0,71,72,4.3,0,0,0,0,0,0
15/12/2024,Building_C,0,0,0,65,69,3.2,0,0,0,49,49,2.1,Building_D,0,0,0,44,47,2.6,0,0,0,0,0,0
16/12/2024,Building_C,0,0,0,64,57,2.9,0,0,0,47,47,1.9,Building_D,0,0,0,47,60,2.4,0,0,0,0,0,0
17/12/2024,Building_C,0,0,0,63,55,3.3,0,0,0,46,46,2.1,Building_D,0,0,0,49,62,2.9,0,0,0,0,0,0
18/12/2024,Building_C,0,0,0,68,57,3.8,0,0,0,48,48,2.2,Building_D,0,0,0,55,56,3.5,0,0,0,0,0,0
19/12/2024,Building_C,0,0,0,62,61,2.4,0,0,0,50,49,1.9,Building_D,0,0,0,62,62,4.2,0,0,0,0,0,0
20/12/2024,Building_C,0,0,0,66,57,3.4,0,0,0,48,48,2,Building_D,0,0,0,56,57,3.9,0,0,0,0,0,0
